sample_id,source_type,zotero_item_key,attachment_key,journal,journal_tier,article_title,year,doi,figure_id,pdf_page,caption,relevance_score,target_primary_purpose,asset_visibility,asset_path,pixel_width,pixel_height,sha256,license_status,redistribution_allowed,counted_toward_private_100,visual_inspection_status,notes,topics,crop_bbox_pt,dpi,third_party_risk,source_pdf_sha256
ZOT-EGA3EPP9-EE5SP927-FIG7-P12,zotero_pdf,EGA3EPP9,EE5SP927,Advanced Science,other,Mechanisms of Direct Electron Transfer Governed by Redox‐Active Conductive Carrier with Superior Wettability in Anaerobic Biofilms,2026,10.1002/advs.202516258,Figure 7,12,Figure 7. Schematic of redox-active conductive TA-FeBC bioﬁlm driving dual-pathway DET mechanism.,87,material_microbe_interface,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Advanced-Science\EGA3EPP9\ZOT-EGA3EPP9-EE5SP927-FIG7-P12.png,1737,957,639c32bc6728461bc603343a15192447e7180e6e9483f8c351933123fcf8511b,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer;oxygen_redox_interfaces;material_microbe_interfaces,"46.01,72.41,546.01,347.71",250,not_detected_in_caption_not_cleared,40bbb858cd2f861add2f96c2758fcfb3e01c1a80dbb8f94212a5276a78d7a746
ZOT-B5DYAD9Y-38F3E98C-FIG2-P5,zotero_pdf,B5DYAD9Y,38F3E98C,Water Research,core,Iron oxides act as an alternative electron acceptor for aerobic methanotrophs in anoxic lake sediments,2023,10.1016/j.watres.2023.119833,Figure 2,5,"Fig. 2. Key genes and potential mechanisms of CH4 oxidation in the consortium. (a) Key genes involved in CH4 oxidation in the six metagenome assembled genomes (MAGs). pmoA/B/C: particulate methane monooxygenase subunit A/B/C; mxaA/C/D/F/G/I/J/K/L: methanol dehydrogenase subunit A/C/D/F/G/I/J/K/L; fdhA: glutathione-independent formaldehyde dehydrogenase; fdhF: formate dehydrogenase major subunit; fdsD: formate dehydrogenase subunit delta. (b) Metabolic pathways of CH4 or CH3OH in Methylomonas and Methylophilus. MMO: methane monooxygenase (particulate); Mdh: methanol dehydrogenase; MtdA: methyl­ enetetrahydrofolate dehydrogenase; Fch: methenyltetrahydrofolate cyclohydrolase; FtfL: formatetetrahydrofolate ligase; Fdh: formate dehydrogenase; GlyA: serine hydroxymethyltransferase; Sga: serine-glyoxylate transaminase; Hpr: hydroxypyruvate reductase; Glk: D-glycerate 2-kinase; Eno: enolase; Ppc: phosphoenolpyruvate carboxylase; MtkAB: malyl-CoA synthetase subunit; Mcl: Malyl-CoA lyase; H4F, tetrahydrofolate; H4MPT, tetrahydromethanopterin; Hps: 3-hexulose-6-phosphate synthase; Phi: 6-phospho-3-hexuloisomerase; Pgi: glucose-6-phosphate isomerase; Zwf: glucose-6-phosphatedehydrogenase; Pgl: 6-phosphogluconolactonase; Edd: phosphogluconate dehydratase; Pfk: 6-phosphofructokinase; Fba: fructose-bisphosphate aldolase; Pyk: pyruvate kinase; Ru5P: Ribulose-5-phosphate; H6P: Hexulose- 6-phosphate; F6P: Fructose-6-phosphate; G6P: glucose-6-phosphate; 6PG: 6-phosphogluconate; F1,6P: fructose 1,6-bisphosphate; GAP: glyceraldehyde-3-phosphate; PG: phosphoglycerate; PEP: phosphoenolpyruvate; 1.1.1.37: malate dehydrogenase; 4.2.1.2: fumarate hydratase; 1.3.5.4: fumarate reductase (quinol); 1.1.2.4: cytochrome-dependent D-lactate dehydrogenase; 2.3.1.8: phosphate acetyltransferase; acetate kinase.",85,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Water-Research\B5DYAD9Y\ZOT-B5DYAD9Y-38F3E98C-FIG2-P5.png,1487,703,e0bf0f2fc4e10901d1d61faec8a4eef2e1bdffbc353c64b7da2d53436dbe3815,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",methane_methanotrophy;soluble_donors_mediators;oxygen_redox_interfaces,"83.65,51.41,511.65,253.51",250,not_detected_in_caption_not_cleared,20dbbb21c76c227ea220bb469a6e757d98e9ba1d66a5c0091c2111afb7d5de47
ZOT-G4HH6M96-4N5AUJP6-FIG1-P3,zotero_pdf,G4HH6M96,4N5AUJP6,Nature Catalysis,other,Single-particle imaging uncovers reverse electron transfer efficiency between Shewanella oneidensis MR-1 and shaped haematite,2026,10.1038/s41929-026-01530-x,Figure 1,3,"Fig. 1 | Contrasting abiotic catalysis and biotic electron transfer. Schematic illustrations of abiotic heterogeneous catalysis and biotic electron transfer on shaped semiconductors, highlighting key fundamental differences in kinetic definitions, pathway complexity, equivalent molecule–facet binding versus preferential cell–facet binding, energy-level constraints alone versus additional biological regulation, driving forces for inter-molecular and intercellular interactions, and emergent synergistic or antagonistic behaviours (for example, microbial facet-binding preference can either align with or oppose facet-dependent charge-transfer capabilities, enhancing or suppressing net performance) (for details, see Supplementary Table 4).",85,conceptual_overview,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Catalysis\G4HH6M96\ZOT-G4HH6M96-4N5AUJP6-FIG1-P3.png,1225,1194,74a84b4f6d614a345dc159dc12d530906dcff09323e44d40f9f2f0a88aa9f39d,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer;material_microbe_interfaces;environmental_microbiology_engineering,"123.26,43.17,475.70,386.75",250,not_detected_in_caption_not_cleared,6dd576cd43bc7a985e1749c1d5289880dca882356dbff240c960f5d60ce4ea68
ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8,zotero_pdf,Q638MGHN,NZSG4WKV,Chemical Engineering Journal,secondary,Bidirectional extracellular electron transfer modulates heterotrophic CO2 fixation in Rhodopseudomonas palustris,2025,10.1016/j.cej.2025.164069,Scheme 1,8,Scheme 1. Schematic illustration of the response mechanism of heterotrophic CO2 fixation of R. palustris TIE-1 under outward EET and inward EET conditions.,84,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Chemical-Engineering-Journal\Q638MGHN\ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8.png,1407,644,0816bdd6f8e4eccd272c0c8b51de6c713b70ede66f6e55518538b57507f61ddd,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,RP_carbon_fixation;electron_transfer,"95.21,51.43,500.08,236.55",250,not_detected_in_caption_not_cleared,7e23872ee8b32a606dd48ce5b179f8ea35a6ebee7815fbec69d2ddab1550631c
ZOT-VVKBH8NA-NEQH4DHJ-FIG1-P3,zotero_pdf,VVKBH8NA,NEQH4DHJ,Electrochemistry,other,Electrochemical Monitoring of Metabolic Activity of Methane/Methanol Conversing <i>Methylococcus Capsulatus</i> (Bath) Cells Based on Extracellular Electron Transfer,2024,10.5796/electrochemistry.23-68120,Figure 1,3,Figure 1. A photograph (A) and a schematic (B) of a single-chamber electrochemical device for electrochemical measurements.,84,experimental_design,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Electrochemistry\VVKBH8NA\ZOT-VVKBH8NA-NEQH4DHJ-FIG1-P3.png,1107,571,4ae3d4b6eab4572ced539edafa22a16a665527b4fcd166b2461207c908d1ed12,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer,"138.46,63.88,456.86,228.07",250,not_detected_in_caption_not_cleared,b55a13b9e4eeaee067303a9954feaf0b469b6c268c3b6289cf2be66f5fb24029
ZOT-2IMW52SF-9CSAUBPH-FIG7-P10,zotero_pdf,2IMW52SF,9CSAUBPH,Nature Communications,core,Phototrophic extracellular electron uptake is linked to carbon dioxide fixation in the bacterium Rhodopseudomonas palustris,2019,10.1038/s41467-019-09377-6,Figure 7,10,"Fig. 7 Conceptual model of phototrophic extracellular electron uptake. Extracellular electron uptake is connected to the photosynthetic electron transport chain (pETC) and carbon dioxide (CO2) ﬁxation in R. palustris TIE-1. The CBB cycle (Calvin-Benson-Bassham) uses RuBisCO and is the primary sink for electrons that enter the photosystem from poised electrodes. The electrons are used by the CBB cycle as NAD(P)H (reduced nicotinamide adenine dinucleotide phosphate) that is exchanged with NADH (reduced nicotinamide adenine dinucleotide) produced via reverse electron ﬂow. For details please read the text. ATP (adenosine triphosphate), e−(electrons), P870 (photosystem), P870* (excited photosystem), UQ (ubiquinone), bc1 (cytochrome bc1), c2 (cytochrome c2), H+ (protons), hv (light), ? (currently unknown), OM (outer membrane), P (periplasm), CM (cytoplasmic membrane) and ICM (inner cytoplasmic membrane)",79,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Communications\2IMW52SF\ZOT-2IMW52SF-9CSAUBPH-FIG7-P10.png,1135,562,d46843e981b4397534c98ca8faa436a60c62a7ead9ce472a8ef6c869485f8c3c,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",RP_carbon_fixation;electron_transfer;material_microbe_interfaces,"131.69,50.15,458.34,211.88",250,not_detected_in_caption_not_cleared,d74ccfd36d619f7f5663b007775a7f3277d6218ceecf88e388b97097c1fc1bfc
ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5,zotero_pdf,IBRIGFYC,CHCB7JWI,Nature Communications,core,Syntrophic anaerobic photosynthesis via direct interspecies electron transfer,2017,10.1038/ncomms13924,Figure 5,5,Figure 5 | Conceptual model of syntrophic anaerobic photosynthesis of G. sulfurreducens and P. aestuarii via direct electron transfer. Syntrophic growth of both species is supported through acetate oxidation by the heterotroph and CO2 reduction by the phototroph.,78,microbial_interaction,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Communications\IBRIGFYC\ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5.png,859,517,8542488dbff324ad95f8f1affd6f7165946d417b5a3f8e35a8448c0ba5f6a328,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",microbial_cross_feeding;electron_transfer;soluble_donors_mediators,"44.17,546.69,291.35,695.47",250,not_detected_in_caption_not_cleared,4fa3dc30ec9735cecb173bc8531d624ac54ea6d04f2ded13675ab0d8c9779a54
ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8,zotero_pdf,CG5HDS4W,N6NDNVD8,Environmental Science & Technology,core,Sustainable Oxygen Reduction Catalyzed by Whole-Cell Electro-Mutualism,2026,10.1021/acs.est.5c17814,Figure 4,8,"Figure 4. Functional assessment of riboflavin-mediated electron transport in RAG-1 under respiratory inhibition. (a) Schematic diagram of electron transfer pathways in RAG-1 and corresponding inhibition mechanisms. Rotenone (CIi) inhibits NADH oxidation at Complex I; dicoumarol (CoQi) impairs quinone-mediated electron transfer; combined inhibition (CI&CoQi) disrupts riboflavin-driven electron flow by blocking both routes. (b) Maximum cathodic current densities of RAG-1 under each condition with 5 μM riboflavin supplementation. (c) Apparent electron transfer rate constants (Kapp) determined by linear fitting of anodic (Epa) and cathodic (Epc) peak separations under control and inhibitor-treated conditions. (d) CVs of RAG-1 under control and inhibitor-treated conditions, showing characteristic redox features. Annotated peaks correspond to representative anodic and cathodic potentials.",77,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\CG5HDS4W\ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8.png,1591,1773,26391ef376398900523bd93481a6c9b0f34cef89d1caf6598ea87b8ab85e3181,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,"74.46,56.44,532.43,566.51",250,not_detected_in_caption_not_cleared,637e759855e56375d5d72bc5861a050093c86eb06a347e79f765fc4c3805679f
ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6,zotero_pdf,CG5HDS4W,N6NDNVD8,Environmental Science & Technology,core,Sustainable Oxygen Reduction Catalyzed by Whole-Cell Electro-Mutualism,2026,10.1021/acs.est.5c17814,Figure 3,6,"Figure 3. Riboflavin-enhanced extracellular electron transfer in RAG-1 via interaction with membrane-bound RnfB. (a) Proposed electron transfer pathway in RAG-1 involving riboflavin−RnfB interaction and downstream respiratory complexes. IM, inner membrane; OM, outer membrane. (b) Maximum cathodic current densities of RAG-1 biocathodes supplemented with increasing riboflavin concentrations (0.5−5 μM). (c) Molecular docking model of riboflavin in the quinone-binding pocket of RnfB. (d) NCI analysis of the riboflavin−RnfB complex. (e) Frontier molecular orbital diagrams of free riboflavin and the riboflavin−RnfB complex.",75,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\CG5HDS4W\ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6.png,1761,1554,f7def6b40b5d18f1175af3556eba90a88ab6c2d2a4560989fbadfccd584f9cd9,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,"49.97,56.43,556.93,503.64",250,not_detected_in_caption_not_cleared,637e759855e56375d5d72bc5861a050093c86eb06a347e79f765fc4c3805679f
ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7,zotero_pdf,AKRKE9WD,ICD39ZT7,Small,other,In Situ Biosynthesis of FeS Nanoparticles Boosts Current Generation in Bioelectrochemical Systems Through Efficient Electron Transfer,2024,10.1002/smll.202309648,Figure 6,7,"Figure 6. A) Genes that encode electron transport proteins (c-type cytochromes or pili) that were diﬀerentially expressed in G. sulfurreducens bioﬁlm on the Fe3O4/L-Cys modiﬁed/unmodiﬁed IDAs; B) The up-regulated GO terms of G. sulfurreducens bioﬁlm on the Fe3O4/L-Cys modiﬁed IDAs; C) Schematic illustration of the electron transfer process between microbe to microbe, and microbes to the electrode (Fe3O4/L-Cys modiﬁed IDAs); D) Schematic image of the proposed EET model of G. sulfurreducence on the Fe3O4/L-Cys modiﬁed IDAs. IM: inner membrane; OM: outer membrane.",74,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Small\AKRKE9WD\ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7.png,1737,1238,1ef4a65b21e390278886ddc80d25f4fb0b421ad929f9bc8158a47f0d96f900f9,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer;material_microbe_interfaces,"48.85,72.56,548.84,428.71",250,not_detected_in_caption_not_cleared,1d76867575f8b9352242b3e1f7f30dbc12af244fa36245afc9ea32e28f93f1e4
ZOT-AKWEURIC-85GGRG7R-FIG1-P2,zotero_pdf,AKWEURIC,85GGRG7R,Molecular Systems Biology,other,Metabolic modeling of a mutualistic microbial community,2007,10.1038/msb4100131,Figure 1,2,"Figure 1 Methanogenic syntrophies and their potential distribution. (A) The digestive system of ruminants and other animals, fresh water sediments, and anaerobic digesters for the treatment of agricultural waste are representative environments where syntrophy-based methanogenesis is vigorously active, likely as a result of syntrophic associations between methanogenic archaea and hydrogen-producing microorganisms such as D. vulgaris. (B) Schematic representation of an anaerobic trophic cascade. Hydrogen produced in the fermentation of biopolymers and fatty acids serve as the electron donor for the secondary fermenters and subsequently for methanogenic reduction of carbon dioxide. (C) FISH microphotograph of a syntrophic association between M. maripaludis (red) and D. vulgaris (green), the model syntrophy for this study. (D) Diagram representing the main metabolic interactions between D. vulgaris and M. maripaludis in methanogenic co-cultures. Hydrogen, carbon dioxide, and acetate are known substrates for M. maripaludis; the transfer of formate from D. vulgaris to M. maripaludis is proposed based on our data.",74,microbial_interaction,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Molecular-Systems-Biology\AKWEURIC\ZOT-AKWEURIC-85GGRG7R-FIG1-P2.png,1282,887,54ede2beb10def9568ca9d8340b94f44c8b7aac8ca9179dd407e4d70732b6478,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;microbial_cross_feeding;soluble_donors_mediators;environmental_microbiology_engineering,"116.00,414.50,484.96,669.61",250,not_detected_in_caption_not_cleared,8e82e9cfdb2fbf16be42832b6c6409ea3d22cc61171bb0b6117f60fc81574dbc
ZOT-FJ5UWFVX-T72ZHZ7N-FIG4-P8,zotero_pdf,FJ5UWFVX,T72ZHZ7N,Angewandte Chemie International Edition,other,Bio‐Photocatalytic Synergy Enables Valorization of CH                     <sub>4</sub>                     and CO                     <sub>2</sub>                     Into Hydrogen and 4‐Hydroxybenzoate in Engineered Methanotrophic Bacteria,2026,10.1002/anie.202526097,Figure 4,8,"FIGURE 4 CO2 bio-sequestration for succinate production. a) Schematic illustration of the metabolic engineered pathway for CO2 bio- sequestration in the DC03 strain. SUC, succinate; MAL, malate. b) CO2 emission of KO12 and DC03 strains. c) Influence of CO2 bio-sequestration on production in KO12 and DC03 strains. Data represent mean ± s.d. derived from three independent biological replicates (n = 3). Note that some error bars are obscured by the data symbols due to small standard deviations.",74,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Angewandte-Chemie-International-Edition\FJ5UWFVX\ZOT-FJ5UWFVX-T72ZHZ7N-FIG4-P8.png,1284,761,15bb8f05d4665ceffc89d969112e2ab62fbb5795e8f7afe03299b6eb89922fbc,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;soluble_donors_mediators,"121.39,37.31,490.83,256.27",250,not_detected_in_caption_not_cleared,8c777b57e4e5681de4a00726c799eeb70555f40d38dd44474e747cc98e6382fd
ZOT-FJ5UWFVX-T72ZHZ7N-FIGScheme1-P2,zotero_pdf,FJ5UWFVX,T72ZHZ7N,Angewandte Chemie International Edition,other,Bio‐Photocatalytic Synergy Enables Valorization of CH                     <sub>4</sub>                     and CO                     <sub>2</sub>                     Into Hydrogen and 4‐Hydroxybenzoate in Engineered Methanotrophic Bacteria,2026,10.1002/anie.202526097,Scheme 1,2,"SCHEME 1 Schematic illustration of greenhouse gas valorization in a biohybrid system. a) H2 production from CH4 by SMR. b) Bioconversion of CH4 and CO2 for 4HBA biosynthesis by methanotrophic bacteria. c) Solar-driven formate dehydrogenation by metal complexes. d) In situ H2 and 4HBA co-synthesis by a biohybrid system. The yellow arrows represent the flow of photo-generated electrons, while the blue arrows indicate the metabolic mass transfer of substrates.",74,conceptual_overview,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Angewandte-Chemie-International-Edition\FJ5UWFVX\ZOT-FJ5UWFVX-T72ZHZ7N-FIGScheme1-P2.png,1279,986,2bcb5316d6be9bbe6ba97ace777bd0cd1dd3663d6bdd4daab3efd7001d275d85,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;soluble_donors_mediators;material_microbe_interfaces,"121.89,37.50,489.89,321.26",250,not_detected_in_caption_not_cleared,8c777b57e4e5681de4a00726c799eeb70555f40d38dd44474e747cc98e6382fd
ZOT-GPEXBYFS-X774ASNN-FIG1-P4,zotero_pdf,GPEXBYFS,X774ASNN,Chemical Engineering Journal,secondary,Biosynthesized ZnS nanoparticles across cell membranes for highly selective microbial electrosynthesis of acetate from CO2,2026,10.1016/j.cej.2025.172492,Figure 1,4,"Fig. 1. Conceptual design, structure, and viability characterization of the ZnS NPs@bacteria hybrid biocathode. (a) Schematic illustration of the in-situ biosynthesis of ZnS nanoparticles on a CC electrode to form a ZnS NPs@bacteria hybrid biocathode with a continuous conductive interface. (b) SEM image of an ZnS NPs@bacteria cell. (c and d) TEM mapping of an ultrathin biofilm section from the ZnS NPs@bacteria hybrid biocathode (day 6). (e) Size distribution of ZnS NPs. (f) HAADF-STEM and EDS mapping of an ultrathin biofilm section from the ZnS NPs@bacteria hybrid biocathode (day 6). (g) Magnified HAADF-STEM and EDS mapping of the cell surface. IM, inner membrane; OM, outer membrane. (h) XRD pattern of ZnS NPs; (i-k) SEM image, CLSM image, and biofilm viability profile of the CC biocathode on day 36. (l-n) SEM image, CLSM image, and biofilm viability profile of the ZnS NPs@bacteria hybrid biocathode on day 36.",74,multiscale_schematic,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Chemical-Engineering-Journal\GPEXBYFS\ZOT-GPEXBYFS-X774ASNN-FIG1-P4.png,1341,2026,0c7ad6e7ec833582216d6706a4e7e99aff9994c653a4de2faedac48ec76a8a1e,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",soluble_donors_mediators;material_microbe_interfaces;environmental_microbiology_engineering,"104.62,52.28,490.48,635.42",250,not_detected_in_caption_not_cleared,1c2496457ea83883f9290aff8e0e3363254f5a198b36b93cd4cbbfa8d90ae3b2
ZOT-JFZAS9NS-S5SU82R3-FIG5-P9,zotero_pdf,JFZAS9NS,S5SU82R3,The ISME Journal,core,Diverse electron carriers drive syntrophic interactions in an enriched anaerobic acetate-oxidizing consortium,2023,10.1038/s41396-023-01542-6,Figure 5,9,"Fig. 5 Predicted metabolic ﬂuxes in the three-member SAO consortium. Cell diagrams showing the predicted metabolic pathways for acetate oxidation in DTU068_1 and methane generation from hydrogen/formate in Methanothermobacter_1 and Methanothermobacter_2. Values of predicted ﬂux, obtained from parsimonious ﬂux balance analysis, are shown in red text within boxes. Net catabolic reactions are based on stoichiometry obtained from parsimonious ﬂux balance analysis. Protein abbreviations are deﬁned in the legend of Fig. 4.",73,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\The-ISME-Journal\JFZAS9NS\ZOT-JFZAS9NS-S5SU82R3-FIG5-P9.png,1279,1668,cef5ee2348cbd8ef363a184a25cd8beebc1bceaae6d565886dbcbd5660aa8266,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",methane_methanotrophy;microbial_cross_feeding;soluble_donors_mediators,"118.37,55.28,486.36,535.28",250,not_detected_in_caption_not_cleared,e6d92854fac2d6f9ab306c5b73702b239179a8c84ac8aa803cefe3b780a4f279
ZOT-TW2PI7B6-2M3TAALY-FIG5-P6,zotero_pdf,TW2PI7B6,2M3TAALY,Environmental Science & Technology,core,Biochar-Mediated Anaerobic Oxidation of Methane,2019,10.1021/acs.est.9b01345,Figure 5,6,"Figure 5. Proposed mechanisms for biochar-mediated AOM: (1) proposed direct electron transfer from ANME-2d to biochar; (2) indirect extracellular electron transfer from ANME-2d to biochar based on direct interspecies electron transfer between ANME-2d and Geobacteraceae; (3) indirect extracellular electron transfer from ANME-2d to biochar based on interspecies electron transfer between Geobacteraceae and ANME-2d via metabolism of intermediate, acetate (direct electron transfer from ANME-2d to biochar is the thermodynamic premise for biosynthesis of acetate from CH4 oxidation in this case).",73,microbial_interaction,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\TW2PI7B6\ZOT-TW2PI7B6-2M3TAALY-FIG5-P6.png,768,357,7f929bc9ccb29dda0e2074d3e166edd04186ac6a8d242f832c5e223c16706284,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;microbial_cross_feeding;electron_transfer;soluble_donors_mediators;material_microbe_interfaces,"334.06,318.70,554.89,421.20",250,not_detected_in_caption_not_cleared,3ed5afbccee27cfd1a114061d1e7785ada1d285ee01bf1bde948ff5cb19bb80d
