record_id,canonical_record_id,duplicate_of,library_tier,source_manifest,source_record_id,source_type,journal,year,article_title,doi,article_url,figure_id,primary_purpose_raw,primary_purpose,style_family_raw,style_family,layout_raw,layout,information_density,classification_source,topics,asset_path,sha256,source_rights_status,rights_status,rights_override,redistribution_allowed,visual_qa_status,active_eligible,retrieval_enabled,notes
ZOTERO::ZOT-HKIZ3I85-GKR7TU4P-FIG2-P4,ZOTERO::ZOT-HKIZ3I85-GKR7TU4P-FIG2-P4,,reference,manifests/zotero-private-manifest.csv,ZOT-HKIZ3I85-GKR7TU4P-FIG2-P4,zotero_pdf,Angewandte Chemie International Edition,2025,A <i>De Novo</i> Auto‐Activated Solar‐Driven Biohybrid System for Hydrogen Production in Methanotrophic Cells,10.1002/anie.202419973,,Figure 2,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,medium,fallback_inference,methane_methanotrophy;electron_transfer;soluble_donors_mediators;material_microbe_interfaces,assets/zotero/Angewandte-Chemie-International-Edition/HKIZ3I85/ZOT-HKIZ3I85-GKR7TU4P-FIG2-P4.png,f6a97e1f37a8c8c38b9759bf790ed6a8577f66a0bcf044bb33c6defec01fc82d,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Third-party reproduction/adaptation credit detected; public reuse prohibited pending review. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7,ZOTERO::ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7,zotero_pdf,Angewandte Chemie International Edition,2025,A <i>De Novo</i> Auto‐Activated Solar‐Driven Biohybrid System for Hydrogen Production in Methanotrophic Cells,10.1002/anie.202419973,,Figure 4,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,medium,fallback_inference,methane_methanotrophy;electron_transfer;soluble_donors_mediators;material_microbe_interfaces,assets/zotero/Angewandte-Chemie-International-Edition/HKIZ3I85/ZOT-HKIZ3I85-GKR7TU4P-FIG4-P7.png,89e74cd593b0dc0ad04734a67281569165cb72c95421323adfd710525eb04b49,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Third-party reproduction/adaptation credit detected; public reuse prohibited pending review. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-I5T5XF57-RR9A4CZY-FIG5-P6,ZOTERO::ZOT-I5T5XF57-RR9A4CZY-FIG5-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-I5T5XF57-RR9A4CZY-FIG5-P6,zotero_pdf,Scientific Reports,2025,Sulfur microenvironments as hotspots for biogenic pyrite formation,10.1038/s41598-025-05178-8,,Figure 5,material_microbe_interface,material_microbe_interface,,soft_2_5d_schematic,,zoom_in_multiscale,medium,inferred_from_caption,environmental_microbiology_engineering,assets/zotero/Scientific-Reports/I5T5XF57/ZOT-I5T5XF57-RR9A4CZY-FIG5-P6.png,e0137509e57a7b7ff5aa53f0fb39cb4fb257588501ca479ec466beb66d288bf7,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1,ZOTERO::ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1,zotero_pdf,Bioresource Technology,2024,Biosynthesis of polyhydroxybutyrate from methane and carbon dioxide using type II methanotrophs,10.1016/j.biortech.2024.130931,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy,assets/zotero/Bioresource-Technology/I9HQ7Q29/ZOT-I9HQ7Q29-RKRJ6LBS-FIGGA-P1.png,b385c281cb7552d4d756e9fb68c269959df15372889ac83241d08ec6326ac260,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5,ZOTERO::ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5,zotero_pdf,Nature Communications,2017,Syntrophic anaerobic photosynthesis via direct interspecies electron transfer,10.1038/ncomms13924,,Figure 5,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,low,inferred_from_caption,microbial_cross_feeding;electron_transfer;soluble_donors_mediators,assets/zotero/Nature-Communications/IBRIGFYC/ZOT-IBRIGFYC-CHCB7JWI-FIG5-P5.png,8542488dbff324ad95f8f1affd6f7165946d417b5a3f8e35a8448c0ba5f6a328,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-J5XG9Z5E-I4IT3A4W-FIG4-P5,ZOTERO::ZOT-J5XG9Z5E-I4IT3A4W-FIG4-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-J5XG9Z5E-I4IT3A4W-FIG4-P5,zotero_pdf,Science Advances,2021,"Syntrophic interspecies electron transfer drives carbon fixation and growth by <i>Rhodopseudomonas palustris</i> under dark, anoxic conditions",10.1126/sciadv.abh1852,,Figure 4,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,high,fallback_inference,RP_carbon_fixation;microbial_cross_feeding;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Science-AdvAnceS/J5XG9Z5E/ZOT-J5XG9Z5E-I4IT3A4W-FIG4-P5.png,a862fc673ac2757b25bac1d3fad0ad93243582efd07b65f1702c999e130c201a,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-J5XG9Z5E-I4IT3A4W-FIG5-P6,ZOTERO::ZOT-J5XG9Z5E-I4IT3A4W-FIG5-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-J5XG9Z5E-I4IT3A4W-FIG5-P6,zotero_pdf,Science Advances,2021,"Syntrophic interspecies electron transfer drives carbon fixation and growth by <i>Rhodopseudomonas palustris</i> under dark, anoxic conditions",10.1126/sciadv.abh1852,,Figure 5,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,layered_gradient,medium,inferred_from_caption,RP_carbon_fixation;microbial_cross_feeding;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Science-AdvAnceS/J5XG9Z5E/ZOT-J5XG9Z5E-I4IT3A4W-FIG5-P6.png,8f90d35cfc18007dcaac0349702d94ed73ca00aceb256fbb7d18e661e2b8bad3,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-JCF9LF9A-GZYTIUAW-FIG4-P6,ZOTERO::ZOT-JCF9LF9A-GZYTIUAW-FIG4-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-JCF9LF9A-GZYTIUAW-FIG4-P6,zotero_pdf,Science Advances,2025,Redox conduction facilitates direct interspecies electron transport in anaerobic methanotrophic consortia,,,Figure 4,comparative_perturbation,comparative_perturbation,,pathway_cutaway_2d,,mirrored_comparison,medium,inferred_from_caption,methane_methanotrophy;microbial_cross_feeding;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Science-AdvAnceS/JCF9LF9A/ZOT-JCF9LF9A-GZYTIUAW-FIG4-P6.png,f337f4ef623acbf4d75578c1c4f9fa3d12d1deac3f48bad071f491322d955d9f,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-JFZAS9NS-S5SU82R3-FIG5-P9,ZOTERO::ZOT-JFZAS9NS-S5SU82R3-FIG5-P9,,reference,manifests/zotero-private-manifest.csv,ZOT-JFZAS9NS-S5SU82R3-FIG5-P9,zotero_pdf,The ISME Journal,2023,Diverse electron carriers drive syntrophic interactions in an enriched anaerobic acetate-oxidizing consortium,10.1038/s41396-023-01542-6,,Figure 5,metabolic_pathway,metabolic_pathway,,flat_2d_mechanism,,other,high,fallback_inference,methane_methanotrophy;microbial_cross_feeding;soluble_donors_mediators,assets/zotero/The-ISME-Journal/JFZAS9NS/ZOT-JFZAS9NS-S5SU82R3-FIG5-P9.png,cef5ee2348cbd8ef363a184a25cd8beebc1bceaae6d565886dbcbd5660aa8266,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-JHNU7NII-XNPNWT2M-FIG5-P8,ZOTERO::ZOT-JHNU7NII-XNPNWT2M-FIG5-P8,,reference,manifests/zotero-private-manifest.csv,ZOT-JHNU7NII-XNPNWT2M-FIG5-P8,zotero_pdf,Environmental Science & Technology,2025,Intracellular–Extracellular Synergistic Biohybrid System Boosts Photosynthetic Carbon Fixation,10.1021/acs.est.5c05048,,Figure 5,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,RP_carbon_fixation;electron_transfer;material_microbe_interfaces,assets/zotero/Environmental-Science-Technology/JHNU7NII/ZOT-JHNU7NII-XNPNWT2M-FIG5-P8.png,541a0332d06b98c5cea9f27e7b79c73688d1c106cc623e2bfc7c9bd7baf61913,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-JHNU7NII-XNPNWT2M-FIG6-P9,ZOTERO::ZOT-JHNU7NII-XNPNWT2M-FIG6-P9,,reference,manifests/zotero-private-manifest.csv,ZOT-JHNU7NII-XNPNWT2M-FIG6-P9,zotero_pdf,Environmental Science & Technology,2025,Intracellular–Extracellular Synergistic Biohybrid System Boosts Photosynthetic Carbon Fixation,10.1021/acs.est.5c05048,,Figure 6,metabolic_pathway,metabolic_pathway,,flat_2d_mechanism,,other,high,fallback_inference,RP_carbon_fixation;material_microbe_interfaces,assets/zotero/Environmental-Science-Technology/JHNU7NII/ZOT-JHNU7NII-XNPNWT2M-FIG6-P9.png,58fe00dd9d4bd5eedbf92d4f53dbaef1a9e798b43d00242db5a7d346039634bf,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-JJWDZWKP-86WI2D4S-FIG6-P7,ZOTERO::ZOT-JJWDZWKP-86WI2D4S-FIG6-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-JJWDZWKP-86WI2D4S-FIG6-P7,zotero_pdf,Bioresource Technology,2025,Zero-valent iron as an alternative electron donor for extracellular electron uptake linked to CO2 fixation in Rhodopseudomonas palustris,10.1016/j.biortech.2025.132330,,Figure 6,integrated_mechanism,integrated_mechanism,,pathway_cutaway_2d,,evidence_to_model,high,inferred_from_caption,RP_carbon_fixation;electron_transfer;oxygen_redox_interfaces,assets/zotero/Bioresource-Technology/JJWDZWKP/ZOT-JJWDZWKP-86WI2D4S-FIG6-P7.png,ad21bb8c0ee0329b3ae73cdd76aa6e52f21ef1211f88aec65f42c7ff8b11652e,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-JTMW87NI-J3V79QMF-FIG10-P10,ZOTERO::ZOT-JTMW87NI-J3V79QMF-FIG10-P10,,reference,manifests/zotero-private-manifest.csv,ZOT-JTMW87NI-J3V79QMF-FIG10-P10,zotero_pdf,Water Research,2021,Intra/extracellular electron transfer for aerobic denitrification mediated by in-situ biosynthesis palladium nanoparticles,10.1016/j.watres.2020.116612,,Figure 10,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,medium,fallback_inference,electron_transfer,assets/zotero/Water-Research/JTMW87NI/ZOT-JTMW87NI-J3V79QMF-FIG10-P10.png,5fc21a55fbb32596173fc1cc5a39d87200efc59c0cd7bee70d5e8f4ed018e776,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-K3E82HZJ-5MU8ZHBV-FIG1-P2,ZOTERO::ZOT-K3E82HZJ-5MU8ZHBV-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-K3E82HZJ-5MU8ZHBV-FIG1-P2,zotero_pdf,Nature Communications,2024,Electrochemically coupled CH4 and CO2 consumption driven by microbial processes,10.1038/s41467-024-47445-8,,Figure 1,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,material_microbe_interfaces;environmental_microbiology_engineering,assets/zotero/Nature-Communications/K3E82HZJ/ZOT-K3E82HZJ-5MU8ZHBV-FIG1-P2.png,f4e1fd0ef7d3fbc71625f19c731dfa053810eedf86cf8b613610f22d8b7ab33a,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-KE8ZBP93-NLGDNRV3-FIG7-P10,ZOTERO::ZOT-KE8ZBP93-NLGDNRV3-FIG7-P10,,reference,manifests/zotero-private-manifest.csv,ZOT-KE8ZBP93-NLGDNRV3-FIG7-P10,zotero_pdf,Applied Microbiology and Biotechnology,2022,Systems analysis of the effect of hydrogen sulfide on the growth of Methylococcus capsulatus Bath,10.1007/s00253-022-12236-y,,Figure 7,metabolic_pathway,metabolic_pathway,,pathway_cutaway_2d,,other,high,fallback_inference,methane_methanotrophy;RP_carbon_fixation;soluble_donors_mediators,assets/zotero/Applied-Microbiology-and-Biotechnology/KE8ZBP93/ZOT-KE8ZBP93-NLGDNRV3-FIG7-P10.png,550eefa2f31ac4549a08f787a33ad8efeab10ddb67b5f1ea904af5b5320d3c69,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-KMND3UPA-CEJAHA7A-FIG3-P6,ZOTERO::ZOT-KMND3UPA-CEJAHA7A-FIG3-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-KMND3UPA-CEJAHA7A-FIG3-P6,zotero_pdf,Environmental Science & Technology,2026,Electroactive Materials for Anaerobic Bioenergy and Bioproduct Recovery from Wastewater: Decoding Tripartite Interfaces in Microbial Electron Transfer,10.1021/acs.est.6c06562,,Figure 3,material_microbe_interface,material_microbe_interface,,soft_2_5d_schematic,,zoom_in_multiscale,medium,inferred_from_caption,electron_transfer;oxygen_redox_interfaces;material_microbe_interfaces;environmental_microbiology_engineering,assets/zotero/Environmental-Science-Technology/KMND3UPA/ZOT-KMND3UPA-CEJAHA7A-FIG3-P6.png,57523d1fb6e0582754b69ce723f313c1b65aff2073f93da2ff1215a4a8b56284,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-KRUDZRWN-XBZRQ7D5-FIG1-P3,ZOTERO::ZOT-KRUDZRWN-XBZRQ7D5-FIG1-P3,,reference,manifests/zotero-private-manifest.csv,ZOT-KRUDZRWN-XBZRQ7D5-FIG1-P3,zotero_pdf,Bioresource Technology,2026,Functional genes and microbial interactions governing methanogenesis via direct interspecies electron transfer: Functions and emerging concepts,10.1016/j.biortech.2026.134086,,Figure 1,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,methane_methanotrophy;microbial_cross_feeding;electron_transfer;oxygen_redox_interfaces;material_microbe_interfaces;environmental_microbiology_engineering,assets/zotero/Bioresource-Technology/KRUDZRWN/ZOT-KRUDZRWN-XBZRQ7D5-FIG1-P3.png,582effb25e2b0cbf53e533012b536e6f370f9ec9d5ada6f17af5f3b376eb6695,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-KRUDZRWN-XBZRQ7D5-FIG4-P6,ZOTERO::ZOT-KRUDZRWN-XBZRQ7D5-FIG4-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-KRUDZRWN-XBZRQ7D5-FIG4-P6,zotero_pdf,Bioresource Technology,2026,Functional genes and microbial interactions governing methanogenesis via direct interspecies electron transfer: Functions and emerging concepts,10.1016/j.biortech.2026.134086,,Figure 4,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,methane_methanotrophy;microbial_cross_feeding;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;material_microbe_interfaces;environmental_microbiology_engineering,assets/zotero/Bioresource-Technology/KRUDZRWN/ZOT-KRUDZRWN-XBZRQ7D5-FIG4-P6.png,9b9a6f5634ab5ed58e40b6157ee6ecc5cbe0cc5aa041acc82979972e326bea68,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1,ZOTERO::ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1,zotero_pdf,Bioresource Technology,2021,Electricity from methane by Methylococcus capsulatus (Bath) and Methylosinus trichosporium OB3b,10.1016/j.biortech.2020.124398,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy,assets/zotero/Bioresource-Technology/LBY4FZWM/ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1.png,ee6c8d89e36c144f0e554b9996a81ee493b320b62477a202598b55ee5d313c3d,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4,ZOTERO::ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4,,reference,manifests/zotero-private-manifest.csv,ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4,zotero_pdf,Nature,2015,Single cell activity reveals direct electron transfer in methanotrophic consortia,10.1038/nature15512,,Figure 4,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,methane_methanotrophy;microbial_cross_feeding;electron_transfer,assets/zotero/Nature/LDNRIZQ4/ZOT-LDNRIZQ4-AJ2JIVVA-FIG4-P4.png,cefefea8396b6e818a4fff78f8e11c1f28c32a3d3915efc3c4cebb7d1f218e71,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-NII5DGFH-JSKN6AAN-FIG5-P7,ZOTERO::ZOT-NII5DGFH-JSKN6AAN-FIG5-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-NII5DGFH-JSKN6AAN-FIG5-P7,zotero_pdf,Water Research,2025,Bacteria-piezocatalyst for NO3- reduction to NH4+ driven by hydraulic kinetic energy,10.1016/j.watres.2025.124292,,Figure 5,metabolic_pathway,metabolic_pathway,,pathway_cutaway_2d,,other,high,fallback_inference,material_microbe_interfaces,assets/zotero/Water-Research/NII5DGFH/ZOT-NII5DGFH-JSKN6AAN-FIG5-P7.png,0857e3f814ce02add38d5f2fb828bd97b27cec030b1dc84e101b8e77754d0048,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-PAHHNPV2-XCHSQ7TD-FIG4-P5,ZOTERO::ZOT-PAHHNPV2-XCHSQ7TD-FIG4-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-PAHHNPV2-XCHSQ7TD-FIG4-P5,zotero_pdf,Science Advances,2025,Anaerobic methane oxidation coupled with denitrification mitigates soil nitrous oxide emissions,,,Figure 4,metabolic_pathway,metabolic_pathway,,flat_2d_mechanism,,other,high,fallback_inference,methane_methanotrophy,assets/zotero/Science-AdvAnceS/PAHHNPV2/ZOT-PAHHNPV2-XCHSQ7TD-FIG4-P5.png,d178104545ce080f5df8aac7c25757b47d7480f25e4ab8b5def9cb6b8fa73379,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-PAHHNPV2-XCHSQ7TD-FIG5-P5,ZOTERO::ZOT-PAHHNPV2-XCHSQ7TD-FIG5-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-PAHHNPV2-XCHSQ7TD-FIG5-P5,zotero_pdf,Science Advances,2025,Anaerobic methane oxidation coupled with denitrification mitigates soil nitrous oxide emissions,,,Figure 5,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,low,inferred_from_caption,methane_methanotrophy;environmental_microbiology_engineering,assets/zotero/Science-AdvAnceS/PAHHNPV2/ZOT-PAHHNPV2-XCHSQ7TD-FIG5-P5.png,0de9aae807ca350d6403ad7232a90a686ab753727f7522a261df01731ffd2388,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-PECP6RDF-2ABPHVK7-FIG3-P6,ZOTERO::ZOT-PECP6RDF-2ABPHVK7-FIG3-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-PECP6RDF-2ABPHVK7-FIG3-P6,zotero_pdf,Bioresource Technology,2026,Heavy metal bioremediation in soil by copper-acclimated aerobic methanotrophs: performance and mechanisms,10.1016/j.biortech.2025.133716,,Figure 3,comparative_perturbation,comparative_perturbation,,flat_2d_mechanism,,mirrored_comparison,medium,inferred_from_caption,methane_methanotrophy,assets/zotero/Bioresource-Technology/PECP6RDF/ZOT-PECP6RDF-2ABPHVK7-FIG3-P6.png,a241a6889af99384266ff54213c6fc21b8b59a203bc95b34822d23c92a2d6e82,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-PTLX22Q7-AVD2B9JZ-FIG1-P2,ZOTERO::ZOT-PTLX22Q7-AVD2B9JZ-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-PTLX22Q7-AVD2B9JZ-FIG1-P2,zotero_pdf,Journal of the American Chemical Society,2025,Unveiling Janus Chemical Processes in Contact-Electro-Chemistry through Oxygen Reduction Reactions,10.1021/jacs.5c05124,,Figure 1,multiscale_schematic,material_microbe_interface,,soft_2_5d_schematic,,zoom_in_multiscale,medium,inferred_from_caption,oxygen_redox_interfaces,assets/zotero/Journal-of-the-American-Chemical-Society/PTLX22Q7/ZOT-PTLX22Q7-AVD2B9JZ-FIG1-P2.png,f2b34b4859a5b175bfbe10048cdf86182c21fa074b216b09dce3d604e1366948,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8,ZOTERO::ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8,,reference,manifests/zotero-private-manifest.csv,ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8,zotero_pdf,Chemical Engineering Journal,2025,Bidirectional extracellular electron transfer modulates heterotrophic CO2 fixation in Rhodopseudomonas palustris,10.1016/j.cej.2025.164069,,Scheme 1,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,medium,fallback_inference,RP_carbon_fixation;electron_transfer,assets/zotero/Chemical-Engineering-Journal/Q638MGHN/ZOT-Q638MGHN-NZSG4WKV-FIGScheme1-P8.png,0816bdd6f8e4eccd272c0c8b51de6c713b70ede66f6e55518538b57507f61ddd,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
